,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified,users.withheld.country_codes
0,293025517,author_id: 293025517,coversation_id: 697426266769723393,697426266769723393,2016-02-14T23:39:54.000Z,,699015239480676352,id: 699015239480676352,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697426266769723393'}]",everyone,Twitter for iPhone,@PHammondMP @hijab_riad President Assad respects Christianity unlike Islamist Erdogan and Saudi Arabia - guess who the UK supports?,2011-05-04T16:46:48.000Z,Modern Tokyo Times owner & articles on several international e-journals ... connected to several ministries  https://t.co/wCJHiRxLRD,293025517,Lee Jay,1874,541,176,255826,TheJayCalledLee,False,
1,1731172752,author_id: 1731172752,coversation_id: 697426266769723393,697426266769723393,2016-02-12T21:48:55.000Z,"[{'start': 12, 'end': 28, 'username': 'UKinSaudiArabia', 'id': '71267215'}]",698262533044621314,id: 698262533044621314,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697426266769723393'}]",everyone,Twitter for Android,@PHammondMP @UKinSaudiArabia  Whom represents mister @hijab_riad? Which groups?,2013-09-05T07:56:44.000Z,"La crainte d'un vrai danger ne peut être qualifiée de ""phobie"".",1731172752,Radamanthus ن,625,4986,14,19391,F_Rhadamanthus,False,
2,2494494974,author_id: 2494494974,coversation_id: 697426266769723393,697426266769723393,2016-02-12T17:54:14.000Z,,698203471451914240,id: 698203471451914240,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697426266769723393'}]",everyone,Twitter Web Client,@PHammondMP Did @hijab_riad poison your food ? You look sick.,2014-05-14T18:11:15.000Z,,2494494974,Thespiritofthelaw 🇺🇸🇨🇵,162,43,7,20202,GaelleClement25,False,
3,523950744,author_id: 523950744,coversation_id: 697426266769723393,697426266769723393,2016-02-12T17:50:03.000Z,,698202418455175168,id: 698202418455175168,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697426266769723393'}]",everyone,Twitter for iPhone,@PHammondMP @hijab_riad so you agree to a political transition towards al Qaeda,2012-03-14T03:03:52.000Z,,523950744,Mike,385,502,16,6066,Ribeyeslaps,False,
4,143608676,author_id: 143608676,coversation_id: 697426266769723393,697426266769723393,2016-02-12T17:38:24.000Z,,698199489107140609,id: 698199489107140609,4775728239,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697433677479940096'}]",everyone,Twitter Web Client,@mdhibiani @PHammondMP @hijab_riad Is that Kerry on the left?  Wouldn't be surprised.,2010-05-13T23:13:56.000Z,"Venice, it’s 4 a.m. January 1868 A woman limps through a foggy Piazza San Marco, a new born in her arms. The Venetian Girl. My novel in progress.",143608676,Sally Wilton 🇺🇦 🇺🇦 🇺🇦 🇺🇦 🇺🇦,7355,6933,49,107528,sallywilts,False,
5,190813258,author_id: 190813258,coversation_id: 697426266769723393,697426266769723393,2016-02-11T19:14:01.000Z,,697861164345090048,id: 697861164345090048,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697426266769723393'}]",everyone,Commun.it,"@PHammondMP thanks for sharing Philip Hammond, have a great Thursday :) (Grow followers &gt;&gt; https://t.co/OrXj21VYvV)",2010-09-14T22:19:50.000Z,"The Hope First Group has three things at the core of its functions: Transformation, Transition and Radical Thinking",190813258,Hope First Group,243,751,4,6194,HopeFirst,False,
6,3196484670,author_id: 3196484670,coversation_id: 697426266769723393,697426266769723393,2016-02-11T13:37:34.000Z,"[{'start': 0, 'end': 6, 'username': 'L10eb', 'id': '99307767'}]",697776491149459456,id: 697776491149459456,99307767,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697759480306470913'}]",everyone,Twitter for iPad,"@L10eb 
Assad like Rouhani said "" our revolutionary people""!. All dictators think people are belong them.",2015-05-15T16:31:09.000Z,يك خانه پر ز مستان، مستان نو رسيدند,3196484670,گادفادر,793,2541,5,42120,godfathertwitts,False,
7,3196484670,author_id: 3196484670,coversation_id: 697426266769723393,697426266769723393,2016-02-11T12:11:09.000Z,"[{'start': 0, 'end': 6, 'username': 'L10eb', 'id': '99307767'}]",697754744689979392,id: 697754744689979392,99307767,en,0,0,2,0,"[{'type': 'replied_to', 'id': '697753118948376577'}]",everyone,Twitter for iPad,"@L10eb 
This is a big lie. Majority of Iranian hate from Assad and his allies such as khamenei and Putin. But we are in the big prison:IRAN.",2015-05-15T16:31:09.000Z,يك خانه پر ز مستان، مستان نو رسيدند,3196484670,گادفادر,793,2541,5,42120,godfathertwitts,False,
8,3196484670,author_id: 3196484670,coversation_id: 697426266769723393,697426266769723393,2016-02-10T18:07:34.000Z,"[{'start': 12, 'end': 25, 'username': 'BBCKasraNaji', 'id': '322810914'}]",697482052468211712,id: 697482052468211712,2653613168,en,1,0,1,0,"[{'type': 'replied_to', 'id': '697426266769723393'}]",everyone,Twitter for iPad,"@PHammondMP @BBCKasraNaji @hijab_riad 

We are in Iran and wish for Assad regime collapse.
Pls help to opposition of Assad.",2015-05-15T16:31:09.000Z,يك خانه پر ز مستان، مستان نو رسيدند,3196484670,گادفادر,793,2541,5,42120,godfathertwitts,False,
9,479448594,author_id: 479448594,coversation_id: 697426266769723393,697426266769723393,2016-02-11T11:14:53.000Z,,697740584543506432,id: 697740584543506432,479448594,en,0,0,0,0,"[{'type': 'replied_to', 'id': '697740258876776448'}]",everyone,Twitter Web Client,"@hijab_riad @PHammondMP #Syrians will NEVER allow ""Enemies of Syria"" to turn their proud country into a NATO/ Israel/ GCC PUPPET state!",2012-01-31T11:48:00.000Z,,479448594,The Untold Story,1430,456,38,16867,HibaSyriana,False,
