,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified,users.withheld.country_codes
0,1020240226952892416,author_id: 1020240226952892416,coversation_id: 1011617099024863232,1011617099024863232,2018-08-16T10:06:07.000Z,"[{'start': 0, 'end': 13, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 14, 'end': 19, 'username': 'OPCW', 'id': '213792079'}]",1030032950237249536,id: 1030032950237249536,3131144855,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011617099024863232'}]",everyone,Twitter for Android,@BorisJohnson @OPCW Beautiful ok,2018-07-20T09:33:20.000Z,,1020240226952892416,Muhammad Naeem K N,1,4,0,5,Muhamma72736368,False,
1,365873549,author_id: 365873549,coversation_id: 1011617099024863232,1011617099024863232,2018-07-05T20:23:46.000Z,"[{'start': 0, 'end': 13, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 14, 'end': 19, 'username': 'OPCW', 'id': '213792079'}]",1014968098921869314,id: 1014968098921869314,3131144855,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011617099024863232'}]",everyone,Twitter for iPhone,"@BorisJohnson @OPCW Ok, rabbit. For new novichok story have you called #OPWC to come at the spot?",2011-09-01T04:51:43.000Z,"mipt423,kiae",365873549,Sergey Ch,89,21,1,24170,Sergeyhk,False,
2,365873549,author_id: 365873549,coversation_id: 1011617099024863232,1011617099024863232,2018-06-26T21:34:01.000Z,"[{'start': 0, 'end': 13, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 14, 'end': 19, 'username': 'OPCW', 'id': '213792079'}]",1011724288611835904,id: 1011724288611835904,3131144855,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011617099024863232'}]",everyone,Twitter for iPhone,@BorisJohnson @OPCW How about #skripal ?  You fcking dog doesn’t watch on ....,2011-09-01T04:51:43.000Z,"mipt423,kiae",365873549,Sergey Ch,89,21,1,24170,Sergeyhk,False,
3,483970224,author_id: 483970224,coversation_id: 1011617099024863232,1011617099024863232,2018-06-28T19:27:22.000Z,"[{'start': 0, 'end': 13, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 14, 'end': 19, 'username': 'OPCW', 'id': '213792079'}]",1012417191373926400,id: 1012417191373926400,3131144855,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011617099024863232'}]",everyone,Twitter for iPad,@BorisJohnson @OPCW What on Earth can you contribute?,2012-02-05T15:56:24.000Z,,483970224,Olly,4,62,1,497,DoctorSkipp,False,
4,840369700022415362,author_id: 840369700022415362,coversation_id: 1011617099024863232,1011617099024863232,2018-06-28T02:03:23.000Z,"[{'start': 0, 'end': 13, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 14, 'end': 19, 'username': 'OPCW', 'id': '213792079'}]",1012154461870088192,id: 1012154461870088192,3131144855,und,0,0,0,0,"[{'type': 'quoted', 'id': '1011984315205521408'}, {'type': 'replied_to', 'id': '1011617099024863232'}]",everyone,Twitter Web Client,@BorisJohnson @OPCW https://t.co/PtwQiEUaeY,2017-03-11T01:12:04.000Z,Occasional Tweeter | I do not believe most politicians or MSM | Independent Media | Free speech is dead | Pro-Independence/Brexit,840369700022415362,People vs Parliament,1628,1302,4,47264,LyingTimmy,False,
5,192989825,author_id: 192989825,coversation_id: 1011617099024863232,1011617099024863232,2018-06-27T11:59:05.000Z,"[{'start': 0, 'end': 10, 'username': 'ravensrod', 'id': '222749332'}, {'start': 11, 'end': 24, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 25, 'end': 30, 'username': 'OPCW', 'id': '213792079'}]",1011941988181204992,id: 1011941988181204992,222749332,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011678210185146371'}]",everyone,Twitter for Android,@ravensrod @BorisJohnson @OPCW Love this.,2010-09-20T18:01:37.000Z,"Growing old disgracefully. Love Corbyn. Hate Starmer.  Hate the Tories.  Former Labour Party member. Still socialist, though. Love The Moody Blues.",192989825,meamis.💛❤️ 🇵🇸🇵🇸🇵🇸🇵🇸,1686,2415,3,18585,SPIDY1,False,
6,50269672,author_id: 50269672,coversation_id: 1011617099024863232,1011617099024863232,2018-06-27T11:21:17.000Z,"[{'start': 0, 'end': 13, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 14, 'end': 19, 'username': 'OPCW', 'id': '213792079'}, {'start': 123, 'end': 138, 'username': 'Basharassad123', 'id': '775755710516695040'}]",1011932473914208256,id: 1011932473914208256,3131144855,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011617099024863232'}]",everyone,Twitter Web Client,"@BorisJohnson @OPCW Mr. Secretary! What is UK, in #NATO, #UN etc. going 2 do? Impose sanctions on all doing business w Dr. @Basharassad123 ? Russia, Iran and possibly the New Ottoman Empire directly n indirectly support the war criminal in Damascus. U intend any serious #sanctions? Words not enough!",2009-06-24T10:23:17.000Z,,50269672,Imbit,26,457,0,6529,jmbitz,False,
7,19644086,author_id: 19644086,coversation_id: 1011617099024863232,1011617099024863232,2018-06-27T09:17:15.000Z,"[{'start': 0, 'end': 9, 'username': 'biscate9', 'id': '716684672'}, {'start': 10, 'end': 23, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 24, 'end': 29, 'username': 'OPCW', 'id': '213792079'}]",1011901261577359361,id: 1011901261577359361,716684672,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011847445263904768'}]",everyone,TweetDeck,"@biscate9 @BorisJohnson @OPCW And the next time Russians start spraying Novochok around let's hope you aren't in the way.  Entire Western world united against Putin, and rightly.",2009-01-28T09:58:52.000Z,"Campaigned 3 times for Boris Johnson, and twice for Tories, now blog & tweet in his support. All comments and opinions my own.: https://t.co/5UJTMNiY10",19644086,angie,18968,17640,249,572277,angelneptustar,False,
8,19644086,author_id: 19644086,coversation_id: 1011617099024863232,1011617099024863232,2018-06-27T09:15:43.000Z,"[{'start': 0, 'end': 9, 'username': 'biscate9', 'id': '716684672'}, {'start': 10, 'end': 23, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 24, 'end': 29, 'username': 'OPCW', 'id': '213792079'}]",1011900875823042560,id: 1011900875823042560,716684672,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011847445263904768'}]",everyone,TweetDeck,"@biscate9 @BorisJohnson @OPCW Instead of mouthing off, maybe read the facts?   https://t.co/PSJLHie4Fn",2009-01-28T09:58:52.000Z,"Campaigned 3 times for Boris Johnson, and twice for Tories, now blog & tweet in his support. All comments and opinions my own.: https://t.co/5UJTMNiY10",19644086,angie,18968,17640,249,572277,angelneptustar,False,
9,19644086,author_id: 19644086,coversation_id: 1011617099024863232,1011617099024863232,2018-06-27T09:15:08.000Z,"[{'start': 0, 'end': 9, 'username': 'biscate9', 'id': '716684672'}, {'start': 10, 'end': 23, 'username': 'BorisJohnson', 'id': '3131144855'}, {'start': 24, 'end': 29, 'username': 'OPCW', 'id': '213792079'}]",1011900727210528769,id: 1011900727210528769,716684672,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1011847445263904768'}]",everyone,TweetDeck,"@biscate9 @BorisJohnson @OPCW How can we free an Iranian citizen who was arrested in iran.  Sorry, not possible.  Do you even know the facts?  #Nazanin shouldnt have gone there with a baby!  KNEW not entitled to Br. help, but they R trying!    https://t.co/PSJLHie4Fn",2009-01-28T09:58:52.000Z,"Campaigned 3 times for Boris Johnson, and twice for Tories, now blog & tweet in his support. All comments and opinions my own.: https://t.co/5UJTMNiY10",19644086,angie,18968,17640,249,572277,angelneptustar,False,
