,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified,users.withheld.country_codes
0,1106674105951100929,author_id: 1106674105951100929,coversation_id: 905395211332972545,905395211332972545,2020-11-18T17:59:19.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1329122024053231616,id: 1329122024053231616,758670622654337025,de,4,1,4,0,"[{'type': 'replied_to', 'id': '1329117884535214084'}]",everyone,Twitter Web App,"@Tinimaus1110 @MartinSchulz @spdde Frau von der Leyen wurde vom Rat der Europäischen Union, der aus demokratisch gewählten Staats- und Regierungschefs besteht, vorgeschlagen und vom demokratisch gewählten Europäischen Parlament gewählt. Liebe Frau Kiehnle, ich glaube der Schuss ging nach hinten los. Schönen Abend.",2019-03-15T21:50:42.000Z,"⚜️ 🇩🇪 🇪🇺 • Policy Advisor @Bundestag • Previously: @EUCouncil, @Europarl_EN, @YPFPBrussels • Involved: @GSP_Brussels, @CDU • Personal Views",1106674105951100929,Felix M. Hauffe,1081,2207,5,2744,FMH_EU,False,
1,1106674105951100929,author_id: 1106674105951100929,coversation_id: 905395211332972545,905395211332972545,2020-11-18T17:57:43.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1329121623312568320,id: 1329121623312568320,758670622654337025,de,0,0,0,0,"[{'type': 'replied_to', 'id': '1329118115347705866'}]",everyone,Twitter Web App,"@Tinimaus1110 @MartinSchulz @spdde Sie waren so freundlich den Käse ganz oben an Ihr Profil zu heften, das hat mir eine beschwerliche Suche nach genau ihren Tweets erspart. Danke für den Service.",2019-03-15T21:50:42.000Z,"⚜️ 🇩🇪 🇪🇺 • Policy Advisor @Bundestag • Previously: @EUCouncil, @Europarl_EN, @YPFPBrussels • Involved: @GSP_Brussels, @CDU • Personal Views",1106674105951100929,Felix M. Hauffe,1081,2207,5,2744,FMH_EU,False,
2,1106674105951100929,author_id: 1106674105951100929,coversation_id: 905395211332972545,905395211332972545,2020-11-18T17:39:19.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1329116992394113024,id: 1329116992394113024,758670622654337025,de,2,0,2,0,"[{'type': 'replied_to', 'id': '935173985255477249'}]",everyone,Twitter Web App,@Tinimaus1110 @MartinSchulz @spdde Alles falsch.,2019-03-15T21:50:42.000Z,"⚜️ 🇩🇪 🇪🇺 • Policy Advisor @Bundestag • Previously: @EUCouncil, @Europarl_EN, @YPFPBrussels • Involved: @GSP_Brussels, @CDU • Personal Views",1106674105951100929,Felix M. Hauffe,1081,2207,5,2744,FMH_EU,False,
3,932887283174395904,author_id: 932887283174395904,coversation_id: 905395211332972545,905395211332972545,2020-11-05T17:31:35.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1324404003824902145,id: 1324404003824902145,758670622654337025,de,0,0,0,0,"[{'type': 'replied_to', 'id': '1324401859617050626'}]",everyone,Twitter for Android,"@Tinimaus1110 @MartinSchulz @spdde Ja, wäre eine Überlegung wert - früher gab's die EWG...",2017-11-21T08:23:55.000Z,Autonome Frau,932887283174395904,W. - Huber Isabella,124,140,6,9805,wasner_huber,False,
4,932887283174395904,author_id: 932887283174395904,coversation_id: 905395211332972545,905395211332972545,2020-11-05T17:15:09.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1324399869172305924,id: 1324399869172305924,758670622654337025,de,0,0,2,0,"[{'type': 'replied_to', 'id': '935173985255477249'}]",everyone,Twitter for Android,"@Tinimaus1110 @MartinSchulz @spdde Was wäre denn Ihre Alternative? Einzelstaaten, die sich gegenseitig bekriegen - Mittelalter!",2017-11-21T08:23:55.000Z,Autonome Frau,932887283174395904,W. - Huber Isabella,124,140,6,9805,wasner_huber,False,
5,1317094230855122944,author_id: 1317094230855122944,coversation_id: 905395211332972545,905395211332972545,2020-10-17T23:19:27.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1317606178852057089,id: 1317606178852057089,758670622654337025,de,0,0,0,0,"[{'type': 'replied_to', 'id': '935173985255477249'}]",everyone,Twitter for iPad,@Tinimaus1110 @MartinSchulz @spdde Der Erzfeind der Deutschen ist und bleibt Frankreich.,2020-10-16T13:25:20.000Z,,1317094230855122944,Türkei2050,1,1,0,390,turkei2050,False,
6,1317094230855122944,author_id: 1317094230855122944,coversation_id: 905395211332972545,905395211332972545,2020-10-17T23:18:33.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1317605950820438020,id: 1317605950820438020,758670622654337025,de,0,0,0,0,"[{'type': 'replied_to', 'id': '935173985255477249'}]",everyone,Twitter for iPad,"@Tinimaus1110 @MartinSchulz @spdde ... Jahren bin ich weg hier... waren Sie mal in Pforzheim? 
Innenstadt?",2020-10-16T13:25:20.000Z,,1317094230855122944,Türkei2050,1,1,0,390,turkei2050,False,
7,1317094230855122944,author_id: 1317094230855122944,coversation_id: 905395211332972545,905395211332972545,2020-10-17T23:16:48.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1317605511282499585,id: 1317605511282499585,758670622654337025,de,0,0,0,0,"[{'type': 'replied_to', 'id': '935173985255477249'}]",everyone,Twitter for iPad,"@Tinimaus1110 @MartinSchulz @spdde Deutschland muss bluten. Ihr seid selber schuld. Ihr seid Experten für Alles. Ihr habt null Ahnung, was eure Volksvertreter so tun. Die Presse scheisst euch Furzthemen zu, dass ihr daran erstickt. Demokratie ist Kasperletheater für dumme Menschen wie du und ich. In zwei Jahren ..",2020-10-16T13:25:20.000Z,,1317094230855122944,Türkei2050,1,1,0,390,turkei2050,False,
8,816608452890001408,author_id: 816608452890001408,coversation_id: 905395211332972545,905395211332972545,2020-10-13T14:47:12.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1316027712910225417,id: 1316027712910225417,758670622654337025,de,0,0,0,0,"[{'type': 'replied_to', 'id': '935173985255477249'}]",everyone,Twitter Web App,"@Tinimaus1110 @MartinSchulz @spdde Für Völker, die keinen Alleingang aber Volksentscheide und hohe Souveränität wollen, biete ich mein PARTEINEUTRALES #europäischeskonzept an.
https://t.co/xHJNz7de69",2017-01-04T11:33:21.000Z,"Ausbildung: Uni Zürich Master of Law 
Seit 1984 Autorin von Artikeln und Büchern 
Bilder zu den Texten male ich selber. 
https://t.co/6mvf91HA75
https://t.co/c0O3ybieGG",816608452890001408,Regula Heinzelmann,6945,7165,20,64099,Europakonzept,False,
9,816608452890001408,author_id: 816608452890001408,coversation_id: 905395211332972545,905395211332972545,2020-03-09T09:29:37.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1236947237869162496,id: 1236947237869162496,816608452890001408,de,0,0,0,0,"[{'type': 'replied_to', 'id': '1236946853033324546'}]",everyone,Twitter Web App,"@Tinimaus1110 @MartinSchulz @spdde Der direkte Link zu meinem Konzept.
https://t.co/v874SF2j49",2017-01-04T11:33:21.000Z,"Ausbildung: Uni Zürich Master of Law 
Seit 1984 Autorin von Artikeln und Büchern 
Bilder zu den Texten male ich selber. 
https://t.co/6mvf91HA75
https://t.co/c0O3ybieGG",816608452890001408,Regula Heinzelmann,6945,7165,20,64099,Europakonzept,False,
10,816608452890001408,author_id: 816608452890001408,coversation_id: 905395211332972545,905395211332972545,2020-03-09T09:28:05.000Z,"[{'start': 0, 'end': 13, 'username': 'Tinimaus1110', 'id': '758670622654337025'}, {'start': 14, 'end': 27, 'username': 'MartinSchulz', 'id': '17675072'}, {'start': 28, 'end': 34, 'username': 'spdde', 'id': '26458162'}]",1236946853033324546,id: 1236946853033324546,758670622654337025,de,0,0,1,0,"[{'type': 'replied_to', 'id': '935173985255477249'}]",everyone,Twitter Web App,"@Tinimaus1110 @MartinSchulz @spdde Die Nicht-EU-Länder, auch mein Heimatland Schweiz, sollten eine neue Organisation gründen für Völker, die genug von der EU haben, aber keinen Alleingang wollen. Nach meinem PARTEINEUTRALEN Konzept wären hohe Souveränität und Volksentscheide garantiert. 
https://t.co/amoobVJ7Q4",2017-01-04T11:33:21.000Z,"Ausbildung: Uni Zürich Master of Law 
Seit 1984 Autorin von Artikeln und Büchern 
Bilder zu den Texten male ich selber. 
https://t.co/6mvf91HA75
https://t.co/c0O3ybieGG",816608452890001408,Regula Heinzelmann,6945,7165,20,64099,Europakonzept,False,
