,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified,users.withheld.country_codes
0,2840971449,author_id: 2840971449,coversation_id: 664108864657367040,664108864657367040,2015-12-15T22:57:28.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",676898899425120256,id: 676898899425120256,18814998,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter for Android,@fhollande merci de tenir vos engagements sur le non cumul des mandats avec Jean-Yves le Drian,2014-10-22T08:04:36.000Z,,2840971449,Trinité,16,28,1,555,NicolasTrinite,False,
1,3360722590,author_id: 3360722590,coversation_id: 664108864657367040,664108864657367040,2015-11-29T12:19:51.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",670940233416970241,id: 670940233416970241,18814998,und,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter for Android,@fhollande https://t.co/hX4bVhPNZc,2015-07-05T14:31:04.000Z,,3360722590,Sonia Bahri,3,23,0,3,soniabahri952,False,
2,503734964,author_id: 503734964,coversation_id: 664108864657367040,664108864657367040,2015-11-21T22:05:18.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",668188460767977472,id: 668188460767977472,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter for iPhone,"@fhollande #StopGenocideOfTurkmen
Russian attack on Syria kills Turkmen. World Can not you see ??!! https://t.co/BtLgIVrwq8",2012-02-26T00:02:08.000Z,Cimidede Vakfı Evladı. 🇹🇷🇦🇿🇰🇿🇺🇿🇰🇬🇹🇲🇭🇺 Türk Dünyası Kültür Sanat ve Sinema Vakfı Genel Sekreteri Türk Dünyası Dergisi Genel Yayın Yönetmeni,503734964,ERDOĞAN ERDOĞDU,1092,2080,0,4934,ERDOGANERDOGDUU,False,
3,3016525956,author_id: 3016525956,coversation_id: 664108864657367040,664108864657367040,2015-11-18T07:49:51.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",666886017173970945,id: 666886017173970945,18814998,en,1,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter for Android,@fhollande no. Putin you and modi must take control of the world. All 3 of you have secular heart. All 3 of you have real stuff inside you.,2015-02-10T15:02:18.000Z,,3016525956,Abhijit Ghosh,5,684,0,124,aghosh24,False,
4,256958107,author_id: 256958107,coversation_id: 664108864657367040,664108864657367040,2015-11-17T08:11:48.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",666529156125999104,id: 666529156125999104,18814998,en,0,0,0,1,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter for iPad,@fhollande I don't know what President #Hollande said about the late #HelmutSchmidt .I presume it is laudatory. Agreed. #Germany #Merkel,2011-02-24T12:26:32.000Z,#1A Bond nerd/Stock sleuth Read*law*history*Churchill-FDR*USA-China*philosophy*Hitchens*film* Support 🇮🇱/Two State Solutions (Personal acct),256958107,Henry Woo,138,450,17,3577,styau,False,
5,2913858227,author_id: 2913858227,coversation_id: 664108864657367040,664108864657367040,2015-11-17T08:05:01.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",666527446523580416,id: 666527446523580416,18814998,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter Web Client,@fhollande Merci!,2014-12-10T14:36:40.000Z,,2913858227,Dr. Arlete von Kries,991,307,9,73497,arletevonkries1,False,
6,265403950,author_id: 265403950,coversation_id: 664108864657367040,664108864657367040,2015-11-16T07:54:59.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",666162534697824256,id: 666162534697824256,18814998,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter for iPhone,@fhollande ce qui n' est pas votre cas,2011-03-13T13:54:44.000Z,sioniste israélienne juive libre,265403950,marie riboh rouach,156,383,9,7586,marierouach,False,
7,4068996555,author_id: 4068996555,coversation_id: 664108864657367040,664108864657367040,2015-11-15T13:29:43.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",665884386462736384,id: 665884386462736384,18814998,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter for Windows Phone,"@fhollande toute ma solidarité au peuple français et ses institutions. Ensemble, nous vaincrons le terrorisme partout.",2015-10-29T16:48:30.000Z,"Avocat à kinshasa, R.D.Congo, expert en questions de procédure judiciaire, de constitutionnalité et de contentieux électoral, formateur des Avocats.",4068996555,kabengela jean-marie,49,44,0,71,KabengelaJean,False,
8,46958021,author_id: 46958021,coversation_id: 664108864657367040,664108864657367040,2015-11-14T21:38:41.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}, {'start': 12, 'end': 18, 'username': 'POTUS', 'id': '1349149096909668363'}, {'start': 19, 'end': 31, 'username': 'PutinRF_Eng', 'id': '932196612'}, {'start': 32, 'end': 42, 'username': 'hnnafrica', 'id': '1188869921700306944'}, {'start': 43, 'end': 46, 'username': 'VP', 'id': '803694179079458816'}]",665645051360501760,id: 665645051360501760,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter Web Client,@fhollande  @POTUS @PutinRF_Eng @HNNAfrica @VP Disgusting to hear that Northern Nigeria Muslims are rejoicing over #ParisAttacks. SHAME!,2009-06-13T20:33:20.000Z,Nwa Biafra!,46958021,Martins Iyke,16,0,0,2165,martiyk,False,
9,257481573,author_id: 257481573,coversation_id: 664108864657367040,664108864657367040,2015-11-14T01:49:05.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",665345675815686144,id: 665345675815686144,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '664108864657367040'}]",everyone,Twitter Web Client,@fhollande Mr.President as I see you have real respect for Helmut Schmidt plz remember his opinion about muslims &amp; care about French muslims,2011-02-25T14:29:20.000Z,فساد الجماعة لا يبرر فساد الفرد وفساد الفرد لا يسيء للجماعة ... محمد بكري,257481573,Muhammed Bakry,277,642,0,7901,mubakry,False,
