,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified,users.withheld.country_codes
0,1060927490,author_id: 1060927490,coversation_id: 846958637658619904,846958637658619904,2017-04-24T19:29:12.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",856590867792089088,id: 856590867792089088,18814998,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter Web Client,@fhollande grace à ta courroie de transmission : la dfdt,2013-01-04T17:03:58.000Z,,1060927490,Michel Silex,55,278,0,507,SilexMichel,False,
1,4111061592,author_id: 4111061592,coversation_id: 846958637658619904,846958637658619904,2017-04-06T13:33:48.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849978448009244672,id: 849978448009244672,18814998,ja,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter Web Client,@fhollande お疲れ,2015-11-03T08:51:27.000Z,紛れもなくJD,4111061592,kaikei (カイケイ),855,389,15,78686,CmKaikei,False,
2,3286192064,author_id: 3286192064,coversation_id: 846958637658619904,846958637658619904,2017-04-06T08:17:38.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849898880506482688,id: 849898880506482688,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter for Android,@fhollande We don't believe God we only believe aliens https://t.co/ZUua65ZOyl https://t.co/9efTPLnhZv,2015-07-21T06:13:18.000Z,https://t.co/5D7L0E8KaW or  ?,3286192064,John Makonnen,26,0,1,25527,TalalAlnasi,False,
3,347977770,author_id: 347977770,coversation_id: 846958637658619904,846958637658619904,2017-04-06T05:07:31.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849851038999957504,id: 849851038999957504,18814998,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter for Android,"@fhollande Si voter servait a quelquechose, il y a longtemps que ce serait interdit... https://t.co/0rlDGmDU6I",2011-08-03T17:39:04.000Z,"Errare humanum est, perseverare diabolicum",347977770,Grocho Merdo,516,123,3,24034,Terranova_HC,False,
4,347977770,author_id: 347977770,coversation_id: 846958637658619904,846958637658619904,2017-04-06T05:05:35.000Z,"[{'start': 0, 'end': 16, 'username': '2flamesburning1', 'id': '808534076860862465'}, {'start': 17, 'end': 27, 'username': 'fhollande', 'id': '18814998'}]",849850549730258944,id: 849850549730258944,808534076860862465,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '848510280837607424'}]",everyone,Twitter for Android,"@2flamesburning1 @fhollande Il le sait, mais il s'en fout. Mussolini, appliquait les mêmes méthodes avec son peuple. Ce sont les bases du fascisme.",2011-08-03T17:39:04.000Z,"Errare humanum est, perseverare diabolicum",347977770,Grocho Merdo,516,123,3,24034,Terranova_HC,False,
5,347977770,author_id: 347977770,coversation_id: 846958637658619904,846958637658619904,2017-04-06T05:03:51.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849850113187082240,id: 849850113187082240,18814998,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter for Android,"@fhollande Oui mais biensur, normal trop de chômeurs, vive l'UE, donc moins d'indemnisation... On ne nous prendrais pas pour des cons par hasard ?",2011-08-03T17:39:04.000Z,"Errare humanum est, perseverare diabolicum",347977770,Grocho Merdo,516,123,3,24034,Terranova_HC,False,
6,795876852871131136,author_id: 795876852871131136,coversation_id: 846958637658619904,846958637658619904,2017-04-05T20:11:41.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849716190075379713,id: 849716190075379713,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter for Android,"@fhollande The children in syria is massacred but the whole world is don't talking,listening and seeing https://t.co/gKDTW9Jfib",2016-11-08T06:33:23.000Z,"“korkma, çekinme, üzülme, hüzünlenme, ye’se kapılma, Allah bizimle beraberdir.",795876852871131136,Mehmet Kahraman,10,47,0,88,Mehmetk145,False,
7,475850488,author_id: 475850488,coversation_id: 846958637658619904,846958637658619904,2017-04-05T05:36:50.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849496028344725506,id: 849496028344725506,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter Web Client,"@fhollande #France #french Chinese becomes French gov's 2nd target after Muslim. Policeman can beat any Chinese freely, acted like barbarian. VC5 https://t.co/S1c5axj5ax",2012-01-27T14:14:55.000Z,,475850488,OVS NEWS,29,19,0,133,OVS_News,False,
8,475850488,author_id: 475850488,coversation_id: 846958637658619904,846958637658619904,2017-04-05T05:34:23.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849495410884345856,id: 849495410884345856,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter Web Client,@fhollande #France #french Chinese becomes French gov's 2nd target after Muslim. Police repressed peaceful protesters ruthlessly.. VC4 https://t.co/99YzBlS1a2,2012-01-27T14:14:55.000Z,,475850488,OVS NEWS,29,19,0,133,OVS_News,False,
9,475850488,author_id: 475850488,coversation_id: 846958637658619904,846958637658619904,2017-04-05T05:24:22.000Z,"[{'start': 0, 'end': 10, 'username': 'fhollande', 'id': '18814998'}]",849492888820101120,id: 849492888820101120,18814998,en,0,0,0,0,"[{'type': 'replied_to', 'id': '846958637658619904'}]",everyone,Twitter Web Client,"@fhollande #France #french Chinese becomes French gov's 2nd target after Muslim. Policeman can beat any Chinese they want, acted like barbarian. VC3 https://t.co/ripkFKzWC8",2012-01-27T14:14:55.000Z,,475850488,OVS NEWS,29,19,0,133,OVS_News,False,
